text	curie	name	predicate	provenance	source
SUFU-GLI1 complex	complexportal:CPX-150	GLI3-SUFU complex	oboInOwl:hasRelatedSynonym		complexportal
GLI3-SUFU complex	complexportal:CPX-150	GLI3-SUFU complex	rdfs:label		complexportal
Myosin class 1 complex	complexportal:CPX-1500	Myosin class I complex, MYO3 variant	oboInOwl:hasRelatedSynonym		complexportal
Myosin class I complex, MYO3 variant	complexportal:CPX-1500	Myosin class I complex, MYO3 variant	rdfs:label	pubmed:24467403	complexportal
Unconventional myosin V complex	complexportal:CPX-1501	Myosin class V complex, MYO4 variant	oboInOwl:hasRelatedSynonym		complexportal
Myosin class 5 complex	complexportal:CPX-1501	Myosin class V complex, MYO4 variant	oboInOwl:hasRelatedSynonym		complexportal
Myo5 complex	complexportal:CPX-1501	Myosin class V complex, MYO4 variant	oboInOwl:hasRelatedSynonym		complexportal
Myosin class V complex, MYO4 variant	complexportal:CPX-1501	Myosin class V complex, MYO4 variant	rdfs:label	pubmed:24467403	complexportal
CRL1 complex	complexportal:CPX-1502	SCF(COI1) ubiquitin ligase complex, variant CUL2-RBX1B-ASK9	oboInOwl:hasRelatedSynonym		complexportal
Cullin-RING Ligase 1 complex	complexportal:CPX-1502	SCF(COI1) ubiquitin ligase complex, variant CUL2-RBX1B-ASK9	oboInOwl:hasRelatedSynonym		complexportal
Cullin-RING ubiquitin Ligase 1 complex	complexportal:CPX-1502	SCF(COI1) ubiquitin ligase complex, variant CUL2-RBX1B-ASK9	oboInOwl:hasRelatedSynonym		complexportal
Cullin-Really Interesting New Gene E3 Ligase 1	complexportal:CPX-1502	SCF(COI1) ubiquitin ligase complex, variant CUL2-RBX1B-ASK9	oboInOwl:hasRelatedSynonym		complexportal
Cullin-RING E3 ubiquitin ligase 1	complexportal:CPX-1502	SCF(COI1) ubiquitin ligase complex, variant CUL2-RBX1B-ASK9	oboInOwl:hasRelatedSynonym		complexportal
SCF-COI1 ubiquitin-ligase complex	complexportal:CPX-1502	SCF(COI1) ubiquitin ligase complex, variant CUL2-RBX1B-ASK9	oboInOwl:hasRelatedSynonym		complexportal
SCF(COI1) ubiquitin ligase complex, variant CUL2-RBX1B-ASK9	complexportal:CPX-1502	SCF(COI1) ubiquitin ligase complex, variant CUL2-RBX1B-ASK9	rdfs:label	pubmed:20927106,pubmed:21554755	complexportal
CRL1 complex	complexportal:CPX-1503	SCF(COI1) ubiquitin ligase complex, variant CUL2-RBX1B-ASK10	oboInOwl:hasRelatedSynonym		complexportal
Cullin-RING Ligase 1 complex	complexportal:CPX-1503	SCF(COI1) ubiquitin ligase complex, variant CUL2-RBX1B-ASK10	oboInOwl:hasRelatedSynonym		complexportal
Cullin-RING ubiquitin Ligase 1 complex	complexportal:CPX-1503	SCF(COI1) ubiquitin ligase complex, variant CUL2-RBX1B-ASK10	oboInOwl:hasRelatedSynonym		complexportal
Cullin-Really Interesting New Gene E3 Ligase 1	complexportal:CPX-1503	SCF(COI1) ubiquitin ligase complex, variant CUL2-RBX1B-ASK10	oboInOwl:hasRelatedSynonym		complexportal
Cullin-RING E3 ubiquitin ligase 1	complexportal:CPX-1503	SCF(COI1) ubiquitin ligase complex, variant CUL2-RBX1B-ASK10	oboInOwl:hasRelatedSynonym		complexportal
SCF-COI1 ubiquitin-ligase complex	complexportal:CPX-1503	SCF(COI1) ubiquitin ligase complex, variant CUL2-RBX1B-ASK10	oboInOwl:hasRelatedSynonym		complexportal
SCF(COI1) ubiquitin ligase complex, variant CUL2-RBX1B-ASK10	complexportal:CPX-1503	SCF(COI1) ubiquitin ligase complex, variant CUL2-RBX1B-ASK10	rdfs:label	pubmed:20927106,pubmed:21554755	complexportal
CRL1 complex	complexportal:CPX-1504	SCF(COI1) ubiquitin ligase complex, variant CUL2-RBX1B-ASK11	oboInOwl:hasRelatedSynonym		complexportal
Cullin-RING Ligase 1 complex	complexportal:CPX-1504	SCF(COI1) ubiquitin ligase complex, variant CUL2-RBX1B-ASK11	oboInOwl:hasRelatedSynonym		complexportal
Cullin-RING ubiquitin Ligase 1 complex	complexportal:CPX-1504	SCF(COI1) ubiquitin ligase complex, variant CUL2-RBX1B-ASK11	oboInOwl:hasRelatedSynonym		complexportal
Cullin-Really Interesting New Gene E3 Ligase 1	complexportal:CPX-1504	SCF(COI1) ubiquitin ligase complex, variant CUL2-RBX1B-ASK11	oboInOwl:hasRelatedSynonym		complexportal
Cullin-RING E3 ubiquitin ligase 1	complexportal:CPX-1504	SCF(COI1) ubiquitin ligase complex, variant CUL2-RBX1B-ASK11	oboInOwl:hasRelatedSynonym		complexportal
SCF-COI1 ubiquitin-ligase complex	complexportal:CPX-1504	SCF(COI1) ubiquitin ligase complex, variant CUL2-RBX1B-ASK11	oboInOwl:hasRelatedSynonym		complexportal
SCF(COI1) ubiquitin ligase complex, variant CUL2-RBX1B-ASK11	complexportal:CPX-1504	SCF(COI1) ubiquitin ligase complex, variant CUL2-RBX1B-ASK11	rdfs:label	pubmed:20927106,pubmed:21554755	complexportal
CRL1 complex	complexportal:CPX-1505	SCF(COI1) ubiquitin ligase complex, variant CUL2-RBX1B-ASK12	oboInOwl:hasRelatedSynonym		complexportal
Cullin-RING Ligase 1 complex	complexportal:CPX-1505	SCF(COI1) ubiquitin ligase complex, variant CUL2-RBX1B-ASK12	oboInOwl:hasRelatedSynonym		complexportal
Cullin-RING ubiquitin Ligase 1 complex	complexportal:CPX-1505	SCF(COI1) ubiquitin ligase complex, variant CUL2-RBX1B-ASK12	oboInOwl:hasRelatedSynonym		complexportal
Cullin-Really Interesting New Gene E3 Ligase 1	complexportal:CPX-1505	SCF(COI1) ubiquitin ligase complex, variant CUL2-RBX1B-ASK12	oboInOwl:hasRelatedSynonym		complexportal
Cullin-RING E3 ubiquitin ligase 1	complexportal:CPX-1505	SCF(COI1) ubiquitin ligase complex, variant CUL2-RBX1B-ASK12	oboInOwl:hasRelatedSynonym		complexportal
SCF-COI1 ubiquitin-ligase complex	complexportal:CPX-1505	SCF(COI1) ubiquitin ligase complex, variant CUL2-RBX1B-ASK12	oboInOwl:hasRelatedSynonym		complexportal
SCF(COI1) ubiquitin ligase complex, variant CUL2-RBX1B-ASK12	complexportal:CPX-1505	SCF(COI1) ubiquitin ligase complex, variant CUL2-RBX1B-ASK12	rdfs:label	pubmed:20927106,pubmed:21554755	complexportal
CRL1 complex	complexportal:CPX-1506	SCF(COI1) ubiquitin ligase complex, variant CUL2-RBX1B-ASK13	oboInOwl:hasRelatedSynonym		complexportal
Cullin-RING Ligase 1 complex	complexportal:CPX-1506	SCF(COI1) ubiquitin ligase complex, variant CUL2-RBX1B-ASK13	oboInOwl:hasRelatedSynonym		complexportal
Cullin-RING ubiquitin Ligase 1 complex	complexportal:CPX-1506	SCF(COI1) ubiquitin ligase complex, variant CUL2-RBX1B-ASK13	oboInOwl:hasRelatedSynonym		complexportal
Cullin-Really Interesting New Gene E3 Ligase 1	complexportal:CPX-1506	SCF(COI1) ubiquitin ligase complex, variant CUL2-RBX1B-ASK13	oboInOwl:hasRelatedSynonym		complexportal
Cullin-RING E3 ubiquitin ligase 1	complexportal:CPX-1506	SCF(COI1) ubiquitin ligase complex, variant CUL2-RBX1B-ASK13	oboInOwl:hasRelatedSynonym		complexportal
SCF-COI1 ubiquitin-ligase complex	complexportal:CPX-1506	SCF(COI1) ubiquitin ligase complex, variant CUL2-RBX1B-ASK13	oboInOwl:hasRelatedSynonym		complexportal
SCF(COI1) ubiquitin ligase complex, variant CUL2-RBX1B-ASK13	complexportal:CPX-1506	SCF(COI1) ubiquitin ligase complex, variant CUL2-RBX1B-ASK13	rdfs:label	pubmed:20927106,pubmed:21554755	complexportal
CRL1 complex	complexportal:CPX-1507	SCF(COI1) ubiquitin ligase complex, variant CUL2-RBX1B-ASK14	oboInOwl:hasRelatedSynonym		complexportal
Cullin-RING Ligase 1 complex	complexportal:CPX-1507	SCF(COI1) ubiquitin ligase complex, variant CUL2-RBX1B-ASK14	oboInOwl:hasRelatedSynonym		complexportal
Cullin-RING ubiquitin Ligase 1 complex	complexportal:CPX-1507	SCF(COI1) ubiquitin ligase complex, variant CUL2-RBX1B-ASK14	oboInOwl:hasRelatedSynonym		complexportal
Cullin-Really Interesting New Gene E3 Ligase 1	complexportal:CPX-1507	SCF(COI1) ubiquitin ligase complex, variant CUL2-RBX1B-ASK14	oboInOwl:hasRelatedSynonym		complexportal
Cullin-RING E3 ubiquitin ligase 1	complexportal:CPX-1507	SCF(COI1) ubiquitin ligase complex, variant CUL2-RBX1B-ASK14	oboInOwl:hasRelatedSynonym		complexportal
SCF-COI1 ubiquitin-ligase complex	complexportal:CPX-1507	SCF(COI1) ubiquitin ligase complex, variant CUL2-RBX1B-ASK14	oboInOwl:hasRelatedSynonym		complexportal
SCF(COI1) ubiquitin ligase complex, variant CUL2-RBX1B-ASK14	complexportal:CPX-1507	SCF(COI1) ubiquitin ligase complex, variant CUL2-RBX1B-ASK14	rdfs:label	pubmed:20927106,pubmed:21554755	complexportal
CRL1 complex	complexportal:CPX-1508	SCF(COI1) ubiquitin ligase complex, variant CUL2-RBX1B-ASK15	oboInOwl:hasRelatedSynonym		complexportal
Cullin-RING Ligase 1 complex	complexportal:CPX-1508	SCF(COI1) ubiquitin ligase complex, variant CUL2-RBX1B-ASK15	oboInOwl:hasRelatedSynonym		complexportal
Cullin-RING ubiquitin Ligase 1 complex	complexportal:CPX-1508	SCF(COI1) ubiquitin ligase complex, variant CUL2-RBX1B-ASK15	oboInOwl:hasRelatedSynonym		complexportal
Cullin-Really Interesting New Gene E3 Ligase 1	complexportal:CPX-1508	SCF(COI1) ubiquitin ligase complex, variant CUL2-RBX1B-ASK15	oboInOwl:hasRelatedSynonym		complexportal
Cullin-RING E3 ubiquitin ligase 1	complexportal:CPX-1508	SCF(COI1) ubiquitin ligase complex, variant CUL2-RBX1B-ASK15	oboInOwl:hasRelatedSynonym		complexportal
SCF-COI1 ubiquitin-ligase complex	complexportal:CPX-1508	SCF(COI1) ubiquitin ligase complex, variant CUL2-RBX1B-ASK15	oboInOwl:hasRelatedSynonym		complexportal
SCF(COI1) ubiquitin ligase complex, variant CUL2-RBX1B-ASK15	complexportal:CPX-1508	SCF(COI1) ubiquitin ligase complex, variant CUL2-RBX1B-ASK15	rdfs:label	pubmed:20927106,pubmed:21554755	complexportal
CRL1 complex	complexportal:CPX-1509	SCF(COI1) ubiquitin ligase complex, variant CUL2-RBX1B-ASK16	oboInOwl:hasRelatedSynonym		complexportal
Cullin-RING Ligase 1 complex	complexportal:CPX-1509	SCF(COI1) ubiquitin ligase complex, variant CUL2-RBX1B-ASK16	oboInOwl:hasRelatedSynonym		complexportal
Cullin-RING ubiquitin Ligase 1 complex	complexportal:CPX-1509	SCF(COI1) ubiquitin ligase complex, variant CUL2-RBX1B-ASK16	oboInOwl:hasRelatedSynonym		complexportal
Cullin-Really Interesting New Gene E3 Ligase 1	complexportal:CPX-1509	SCF(COI1) ubiquitin ligase complex, variant CUL2-RBX1B-ASK16	oboInOwl:hasRelatedSynonym		complexportal
Cullin-RING E3 ubiquitin ligase 1	complexportal:CPX-1509	SCF(COI1) ubiquitin ligase complex, variant CUL2-RBX1B-ASK16	oboInOwl:hasRelatedSynonym		complexportal
SCF-COI1 ubiquitin-ligase complex	complexportal:CPX-1509	SCF(COI1) ubiquitin ligase complex, variant CUL2-RBX1B-ASK16	oboInOwl:hasRelatedSynonym		complexportal
SCF(COI1) ubiquitin ligase complex, variant CUL2-RBX1B-ASK16	complexportal:CPX-1509	SCF(COI1) ubiquitin ligase complex, variant CUL2-RBX1B-ASK16	rdfs:label	pubmed:20927106,pubmed:21554755	complexportal
SUFU-GLI1 complex	complexportal:CPX-151	GLI3-SUFU complex	oboInOwl:hasRelatedSynonym		complexportal
GLI3-SUFU complex	complexportal:CPX-151	GLI3-SUFU complex	rdfs:label		complexportal
CRL1 complex	complexportal:CPX-1510	SCF(COI1) ubiquitin ligase complex, variant CUL2-RBX1B-ASK17	oboInOwl:hasRelatedSynonym		complexportal
Cullin-RING Ligase 1 complex	complexportal:CPX-1510	SCF(COI1) ubiquitin ligase complex, variant CUL2-RBX1B-ASK17	oboInOwl:hasRelatedSynonym		complexportal
Cullin-RING ubiquitin Ligase 1 complex	complexportal:CPX-1510	SCF(COI1) ubiquitin ligase complex, variant CUL2-RBX1B-ASK17	oboInOwl:hasRelatedSynonym		complexportal
Cullin-Really Interesting New Gene E3 Ligase 1	complexportal:CPX-1510	SCF(COI1) ubiquitin ligase complex, variant CUL2-RBX1B-ASK17	oboInOwl:hasRelatedSynonym		complexportal
Cullin-RING E3 ubiquitin ligase 1	complexportal:CPX-1510	SCF(COI1) ubiquitin ligase complex, variant CUL2-RBX1B-ASK17	oboInOwl:hasRelatedSynonym		complexportal
SCF-COI1 ubiquitin-ligase complex	complexportal:CPX-1510	SCF(COI1) ubiquitin ligase complex, variant CUL2-RBX1B-ASK17	oboInOwl:hasRelatedSynonym		complexportal
SCF(COI1) ubiquitin ligase complex, variant CUL2-RBX1B-ASK17	complexportal:CPX-1510	SCF(COI1) ubiquitin ligase complex, variant CUL2-RBX1B-ASK17	rdfs:label	pubmed:20927106,pubmed:21554755	complexportal
CRL1 complex	complexportal:CPX-1511	SCF(COI1) ubiquitin ligase complex, variant CUL2-RBX1B-ASK18	oboInOwl:hasRelatedSynonym		complexportal
Cullin-RING Ligase 1 complex	complexportal:CPX-1511	SCF(COI1) ubiquitin ligase complex, variant CUL2-RBX1B-ASK18	oboInOwl:hasRelatedSynonym		complexportal
Cullin-RING ubiquitin Ligase 1 complex	complexportal:CPX-1511	SCF(COI1) ubiquitin ligase complex, variant CUL2-RBX1B-ASK18	oboInOwl:hasRelatedSynonym		complexportal
Cullin-Really Interesting New Gene E3 Ligase 1	complexportal:CPX-1511	SCF(COI1) ubiquitin ligase complex, variant CUL2-RBX1B-ASK18	oboInOwl:hasRelatedSynonym		complexportal
Cullin-RING E3 ubiquitin ligase 1	complexportal:CPX-1511	SCF(COI1) ubiquitin ligase complex, variant CUL2-RBX1B-ASK18	oboInOwl:hasRelatedSynonym		complexportal
SCF-COI1 ubiquitin-ligase complex	complexportal:CPX-1511	SCF(COI1) ubiquitin ligase complex, variant CUL2-RBX1B-ASK18	oboInOwl:hasRelatedSynonym		complexportal
SCF(COI1) ubiquitin ligase complex, variant CUL2-RBX1B-ASK18	complexportal:CPX-1511	SCF(COI1) ubiquitin ligase complex, variant CUL2-RBX1B-ASK18	rdfs:label	pubmed:20927106,pubmed:21554755	complexportal
CRL1 complex	complexportal:CPX-1512	SCF(COI1) ubiquitin ligase complex, variant CUL2-RBX1B-ASK19	oboInOwl:hasRelatedSynonym		complexportal
Cullin-RING Ligase 1 complex	complexportal:CPX-1512	SCF(COI1) ubiquitin ligase complex, variant CUL2-RBX1B-ASK19	oboInOwl:hasRelatedSynonym		complexportal
Cullin-RING ubiquitin Ligase 1 complex	complexportal:CPX-1512	SCF(COI1) ubiquitin ligase complex, variant CUL2-RBX1B-ASK19	oboInOwl:hasRelatedSynonym		complexportal
Cullin-Really Interesting New Gene E3 Ligase 1	complexportal:CPX-1512	SCF(COI1) ubiquitin ligase complex, variant CUL2-RBX1B-ASK19	oboInOwl:hasRelatedSynonym		complexportal
Cullin-RING E3 ubiquitin ligase 1	complexportal:CPX-1512	SCF(COI1) ubiquitin ligase complex, variant CUL2-RBX1B-ASK19	oboInOwl:hasRelatedSynonym		complexportal
SCF-COI1 ubiquitin-ligase complex	complexportal:CPX-1512	SCF(COI1) ubiquitin ligase complex, variant CUL2-RBX1B-ASK19	oboInOwl:hasRelatedSynonym		complexportal
SCF(COI1) ubiquitin ligase complex, variant CUL2-RBX1B-ASK19	complexportal:CPX-1512	SCF(COI1) ubiquitin ligase complex, variant CUL2-RBX1B-ASK19	rdfs:label	pubmed:20927106,pubmed:21554755	complexportal
CRL1 complex	complexportal:CPX-1513	SCF(COI1) ubiquitin ligase complex, variant CUL2-RBX1B-ASK20	oboInOwl:hasRelatedSynonym		complexportal
Cullin-RING Ligase 1 complex	complexportal:CPX-1513	SCF(COI1) ubiquitin ligase complex, variant CUL2-RBX1B-ASK20	oboInOwl:hasRelatedSynonym		complexportal
Cullin-RING ubiquitin Ligase 1 complex	complexportal:CPX-1513	SCF(COI1) ubiquitin ligase complex, variant CUL2-RBX1B-ASK20	oboInOwl:hasRelatedSynonym		complexportal
Cullin-Really Interesting New Gene E3 Ligase 1	complexportal:CPX-1513	SCF(COI1) ubiquitin ligase complex, variant CUL2-RBX1B-ASK20	oboInOwl:hasRelatedSynonym		complexportal
Cullin-RING E3 ubiquitin ligase 1	complexportal:CPX-1513	SCF(COI1) ubiquitin ligase complex, variant CUL2-RBX1B-ASK20	oboInOwl:hasRelatedSynonym		complexportal
SCF-COI1 ubiquitin-ligase complex	complexportal:CPX-1513	SCF(COI1) ubiquitin ligase complex, variant CUL2-RBX1B-ASK20	oboInOwl:hasRelatedSynonym		complexportal
SCF(COI1) ubiquitin ligase complex, variant CUL2-RBX1B-ASK20	complexportal:CPX-1513	SCF(COI1) ubiquitin ligase complex, variant CUL2-RBX1B-ASK20	rdfs:label	pubmed:20927106,pubmed:21554755	complexportal
CRL1 complex	complexportal:CPX-1514	SCF(COI1) ubiquitin ligase complex, variant CUL2-RBX1B-ASK21	oboInOwl:hasRelatedSynonym		complexportal
Cullin-RING Ligase 1 complex	complexportal:CPX-1514	SCF(COI1) ubiquitin ligase complex, variant CUL2-RBX1B-ASK21	oboInOwl:hasRelatedSynonym		complexportal
Cullin-RING ubiquitin Ligase 1 complex	complexportal:CPX-1514	SCF(COI1) ubiquitin ligase complex, variant CUL2-RBX1B-ASK21	oboInOwl:hasRelatedSynonym		complexportal
Cullin-Really Interesting New Gene E3 Ligase 1	complexportal:CPX-1514	SCF(COI1) ubiquitin ligase complex, variant CUL2-RBX1B-ASK21	oboInOwl:hasRelatedSynonym		complexportal
Cullin-RING E3 ubiquitin ligase 1	complexportal:CPX-1514	SCF(COI1) ubiquitin ligase complex, variant CUL2-RBX1B-ASK21	oboInOwl:hasRelatedSynonym		complexportal
SCF-COI1 ubiquitin-ligase complex	complexportal:CPX-1514	SCF(COI1) ubiquitin ligase complex, variant CUL2-RBX1B-ASK21	oboInOwl:hasRelatedSynonym		complexportal
SCF(COI1) ubiquitin ligase complex, variant CUL2-RBX1B-ASK21	complexportal:CPX-1514	SCF(COI1) ubiquitin ligase complex, variant CUL2-RBX1B-ASK21	rdfs:label	pubmed:20927106,pubmed:21554755	complexportal
CRL1 complex	complexportal:CPX-1515	SCF(TIR1) ubiquitin ligase complex, variant CUL1-RBX1A-SKP1B	oboInOwl:hasRelatedSynonym		complexportal
Cullin-RING Ligase 1 complex	complexportal:CPX-1515	SCF(TIR1) ubiquitin ligase complex, variant CUL1-RBX1A-SKP1B	oboInOwl:hasRelatedSynonym		complexportal
Cullin-RING ubiquitin Ligase 1 complex	complexportal:CPX-1515	SCF(TIR1) ubiquitin ligase complex, variant CUL1-RBX1A-SKP1B	oboInOwl:hasRelatedSynonym		complexportal
Cullin-Really Interesting New Gene E3 Ligase 1	complexportal:CPX-1515	SCF(TIR1) ubiquitin ligase complex, variant CUL1-RBX1A-SKP1B	oboInOwl:hasRelatedSynonym		complexportal
Cullin-RING E3 ubiquitin ligase 1	complexportal:CPX-1515	SCF(TIR1) ubiquitin ligase complex, variant CUL1-RBX1A-SKP1B	oboInOwl:hasRelatedSynonym		complexportal
SCF-TIR1 ubiquitin-ligase complex	complexportal:CPX-1515	SCF(TIR1) ubiquitin ligase complex, variant CUL1-RBX1A-SKP1B	oboInOwl:hasRelatedSynonym		complexportal
SCF(TIR1) ubiquitin ligase complex, variant CUL1-RBX1A-SKP1B	complexportal:CPX-1515	SCF(TIR1) ubiquitin ligase complex, variant CUL1-RBX1A-SKP1B	rdfs:label	pubmed:17410169,pubmed:21554755	complexportal
CRL1 complex	complexportal:CPX-1516	SCF(TIR1) ubiquitin ligase complex, variant CUL1-RBX1A-ASK3	oboInOwl:hasRelatedSynonym		complexportal
Cullin-RING Ligase 1 complex	complexportal:CPX-1516	SCF(TIR1) ubiquitin ligase complex, variant CUL1-RBX1A-ASK3	oboInOwl:hasRelatedSynonym		complexportal
Cullin-RING ubiquitin Ligase 1 complex	complexportal:CPX-1516	SCF(TIR1) ubiquitin ligase complex, variant CUL1-RBX1A-ASK3	oboInOwl:hasRelatedSynonym		complexportal
Cullin-Really Interesting New Gene E3 Ligase 1	complexportal:CPX-1516	SCF(TIR1) ubiquitin ligase complex, variant CUL1-RBX1A-ASK3	oboInOwl:hasRelatedSynonym		complexportal
Cullin-RING E3 ubiquitin ligase 1	complexportal:CPX-1516	SCF(TIR1) ubiquitin ligase complex, variant CUL1-RBX1A-ASK3	oboInOwl:hasRelatedSynonym		complexportal
SCF-TIR1 ubiquitin-ligase complex	complexportal:CPX-1516	SCF(TIR1) ubiquitin ligase complex, variant CUL1-RBX1A-ASK3	oboInOwl:hasRelatedSynonym		complexportal
SCF(TIR1) ubiquitin ligase complex, variant CUL1-RBX1A-ASK3	complexportal:CPX-1516	SCF(TIR1) ubiquitin ligase complex, variant CUL1-RBX1A-ASK3	rdfs:label	pubmed:17410169,pubmed:21554755	complexportal
CRL1 complex	complexportal:CPX-1517	SCF(TIR1) ubiquitin ligase complex, variant CUL1-RBX1A-ASK4	oboInOwl:hasRelatedSynonym		complexportal
Cullin-RING Ligase 1 complex	complexportal:CPX-1517	SCF(TIR1) ubiquitin ligase complex, variant CUL1-RBX1A-ASK4	oboInOwl:hasRelatedSynonym		complexportal
Cullin-RING ubiquitin Ligase 1 complex	complexportal:CPX-1517	SCF(TIR1) ubiquitin ligase complex, variant CUL1-RBX1A-ASK4	oboInOwl:hasRelatedSynonym		complexportal
Cullin-Really Interesting New Gene E3 Ligase 1	complexportal:CPX-1517	SCF(TIR1) ubiquitin ligase complex, variant CUL1-RBX1A-ASK4	oboInOwl:hasRelatedSynonym		complexportal
Cullin-RING E3 ubiquitin ligase 1	complexportal:CPX-1517	SCF(TIR1) ubiquitin ligase complex, variant CUL1-RBX1A-ASK4	oboInOwl:hasRelatedSynonym		complexportal
SCF-TIR1 ubiquitin-ligase complex	complexportal:CPX-1517	SCF(TIR1) ubiquitin ligase complex, variant CUL1-RBX1A-ASK4	oboInOwl:hasRelatedSynonym		complexportal
SCF(TIR1) ubiquitin ligase complex, variant CUL1-RBX1A-ASK4	complexportal:CPX-1517	SCF(TIR1) ubiquitin ligase complex, variant CUL1-RBX1A-ASK4	rdfs:label	pubmed:17410169,pubmed:21554755	complexportal
CRL1 complex	complexportal:CPX-1518	SCF(TIR1) ubiquitin ligase complex, variant CUL1-RBX1A-ASK5	oboInOwl:hasRelatedSynonym		complexportal
Cullin-RING Ligase 1 complex	complexportal:CPX-1518	SCF(TIR1) ubiquitin ligase complex, variant CUL1-RBX1A-ASK5	oboInOwl:hasRelatedSynonym		complexportal
Cullin-RING ubiquitin Ligase 1 complex	complexportal:CPX-1518	SCF(TIR1) ubiquitin ligase complex, variant CUL1-RBX1A-ASK5	oboInOwl:hasRelatedSynonym		complexportal
Cullin-Really Interesting New Gene E3 Ligase 1	complexportal:CPX-1518	SCF(TIR1) ubiquitin ligase complex, variant CUL1-RBX1A-ASK5	oboInOwl:hasRelatedSynonym		complexportal
Cullin-RING E3 ubiquitin ligase 1	complexportal:CPX-1518	SCF(TIR1) ubiquitin ligase complex, variant CUL1-RBX1A-ASK5	oboInOwl:hasRelatedSynonym		complexportal
SCF-TIR1 ubiquitin-ligase complex	complexportal:CPX-1518	SCF(TIR1) ubiquitin ligase complex, variant CUL1-RBX1A-ASK5	oboInOwl:hasRelatedSynonym		complexportal
SCF(TIR1) ubiquitin ligase complex, variant CUL1-RBX1A-ASK5	complexportal:CPX-1518	SCF(TIR1) ubiquitin ligase complex, variant CUL1-RBX1A-ASK5	rdfs:label	pubmed:17410169,pubmed:21554755	complexportal
CRL1 complex	complexportal:CPX-1519	SCF(TIR1) ubiquitin ligase complex, variant CUL1-RBX1A-ASK6	oboInOwl:hasRelatedSynonym		complexportal
Cullin-RING Ligase 1 complex	complexportal:CPX-1519	SCF(TIR1) ubiquitin ligase complex, variant CUL1-RBX1A-ASK6	oboInOwl:hasRelatedSynonym		complexportal
Cullin-RING ubiquitin Ligase 1 complex	complexportal:CPX-1519	SCF(TIR1) ubiquitin ligase complex, variant CUL1-RBX1A-ASK6	oboInOwl:hasRelatedSynonym		complexportal
