text	curie	name	predicate	type	provenance	source
MicroRNA MIR450 family	hgnc.genegroup:1789	MicroRNA MIR450 family	rdfs:label		pubmed:27246609	hgnc.genegroup
Sodium channels	hgnc.genegroup:179	Sodium channels	rdfs:label			hgnc.genegroup
MIR486	hgnc.genegroup:1790	MicroRNA MIR486 family	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
MicroRNA MIR486 family	hgnc.genegroup:1790	MicroRNA MIR486 family	rdfs:label		pubmed:19475450	hgnc.genegroup
Serine beta lactamase family	hgnc.genegroup:1791	Serine beta lactamase family	rdfs:label		pubmed:18226203	hgnc.genegroup
PALM	hgnc.genegroup:1792	Paralemmins	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Paralemmins	hgnc.genegroup:1792	Paralemmins	rdfs:label		pubmed:22855693	hgnc.genegroup
SCAR/WAVE complex	hgnc.genegroup:1793	SCAR/WAVE complex	rdfs:label		pubmed:24753786,pubmed:28692454	hgnc.genegroup
MicroRNA MIR888 family	hgnc.genegroup:1796	MicroRNA MIR888 family	rdfs:label		pubmed:25926074,pubmed:28915635	hgnc.genegroup
MIR891	hgnc.genegroup:1798	MicroRNA MIR891 family	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
MicroRNA MIR891 family	hgnc.genegroup:1798	MicroRNA MIR891 family	rdfs:label		pubmed:29330297	hgnc.genegroup
MIR544	hgnc.genegroup:1799	MicroRNA MIR544 family	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
MicroRNA MIR544 family	hgnc.genegroup:1799	MicroRNA MIR544 family	rdfs:label		pubmed:26181590,pubmed:28804539	hgnc.genegroup
CDH	hgnc.genegroup:18	Major cadherins	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Major cadherins	hgnc.genegroup:18	Major cadherins	rdfs:label		pubmed:28268172	hgnc.genegroup
CHRM	hgnc.genegroup:180	Cholinergic receptors muscarinic	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Cholinergic receptors muscarinic	hgnc.genegroup:180	Cholinergic receptors muscarinic	rdfs:label		pubmed:9647869	hgnc.genegroup
MIR550	hgnc.genegroup:1800	MicroRNA MIR550 family	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
MicroRNA MIR550 family	hgnc.genegroup:1800	MicroRNA MIR550 family	rdfs:label		pubmed:23145039,pubmed:29844307	hgnc.genegroup
CNNM, SLC70	hgnc.genegroup:1801	Cyclin and CBS domain divalent metal cation transport mediators	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Cyclin and CBS domain divalent metal cation transport mediators	hgnc.genegroup:1801	Cyclin and CBS domain divalent metal cation transport mediators	rdfs:label		pubmed:30593530	hgnc.genegroup
I kappa B kinases	hgnc.genegroup:1802	I kappa B kinases	rdfs:label		pubmed:21042276,pubmed:24375677	hgnc.genegroup
MicroRNA MIR28/151 family	hgnc.genegroup:1803	MicroRNA MIR28/151 family	rdfs:label		pubmed:20445018,pubmed:21436881	hgnc.genegroup
MIR320	hgnc.genegroup:1804	MicroRNA MIR320 family	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
MicroRNA MIR320 family	hgnc.genegroup:1804	MicroRNA MIR320 family	rdfs:label		pubmed:28656255,pubmed:29531336	hgnc.genegroup
MicroRNA MIR188/532 family	hgnc.genegroup:1805	MicroRNA MIR188/532 family	rdfs:label		pubmed:22514329	hgnc.genegroup
MicroRNA MIR548 family	hgnc.genegroup:1806	MicroRNA MIR548 family	rdfs:label		pubmed:23091353	hgnc.genegroup
MIR663	hgnc.genegroup:1807	MicroRNA MIR663 family	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
MicroRNA MIR663 family	hgnc.genegroup:1807	MicroRNA MIR663 family	rdfs:label		pubmed:20514450,pubmed:23953123	hgnc.genegroup
DPH	hgnc.genegroup:1808	Diphthamide biosynthesis genes	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Diphthamide biosynthesis genes	hgnc.genegroup:1808	Diphthamide biosynthesis genes	rdfs:label		pubmed:25352115	hgnc.genegroup
MIR664	hgnc.genegroup:1809	MicroRNA MIR664 family	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
MicroRNA MIR664 family	hgnc.genegroup:1809	MicroRNA MIR664 family	rdfs:label		pubmed:19763159,pubmed:26287415	hgnc.genegroup
DRD	hgnc.genegroup:181	Dopamine receptors	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Dopamine receptors	hgnc.genegroup:181	Dopamine receptors	rdfs:label			hgnc.genegroup
MIR1255	hgnc.genegroup:1810	MicroRNA MIR1255 family	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
MicroRNA MIR1255 family	hgnc.genegroup:1810	MicroRNA MIR1255 family	rdfs:label			hgnc.genegroup
Histidine triad superfamily	hgnc.genegroup:1811	Histidine triad superfamily	rdfs:label		pubmed:21316334	hgnc.genegroup
CAMSAP	hgnc.genegroup:1812	CAMSAP family	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
CAMSAP family	hgnc.genegroup:1812	CAMSAP family	rdfs:label		pubmed:19508979	hgnc.genegroup
ELMOD	hgnc.genegroup:1813	ELMO domain containing	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
ELMO domain containing	hgnc.genegroup:1813	ELMO domain containing	rdfs:label		pubmed:24616099	hgnc.genegroup
FAM83	hgnc.genegroup:1814	Family with sequence similarity 83 	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Family with sequence similarity 83 	hgnc.genegroup:1814	Family with sequence similarity 83 	rdfs:label		pubmed:29789297,pubmed:29871876	hgnc.genegroup
KCTD	hgnc.genegroup:1815	KCTD family	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
KCTD family	hgnc.genegroup:1815	KCTD family	rdfs:label		pubmed:24268103,pubmed:28963344	hgnc.genegroup
BMERB	hgnc.genegroup:1816	Bivalent Mical/EHBP Rab binding domain containing	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Bivalent Mical/EHBP Rab binding domain containing	hgnc.genegroup:1816	Bivalent Mical/EHBP Rab binding domain containing	rdfs:label		pubmed:27552051	hgnc.genegroup
IKK complex	hgnc.genegroup:1817	IKK complex	rdfs:label		pubmed:24375677	hgnc.genegroup
RNVU1	hgnc.genegroup:1819	Variant U1 small nuclear RNAs	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Variant U1 small nuclear RNAs	hgnc.genegroup:1819	Variant U1 small nuclear RNAs	rdfs:label		pubmed:23070852,pubmed:25263988,pubmed:28876172	hgnc.genegroup
Calcium channels	hgnc.genegroup:182	Calcium channels	rdfs:label			hgnc.genegroup
ZUP	hgnc.genegroup:1820	ZUP1 deubiquitinase	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
ZUP1 deubiquitinase	hgnc.genegroup:1820	ZUP1 deubiquitinase	rdfs:label		pubmed:29476094,pubmed:29563501,pubmed:29576527	hgnc.genegroup
ENPP	hgnc.genegroup:1821	Ectonucleotide pyrophosphatase/phosphodiesterase family	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Ectonucleotide pyrophosphatase/phosphodiesterase family	hgnc.genegroup:1821	Ectonucleotide pyrophosphatase/phosphodiesterase family	rdfs:label		pubmed:19598106	hgnc.genegroup
Ectonucleoside triphosphate diphosphohydrolase family	hgnc.genegroup:1822	Ectonucleoside triphosphate diphosphohydrolase family	rdfs:label		pubmed:18404480	hgnc.genegroup
PTCD	hgnc.genegroup:1823	Pentatricopeptide repeat containing	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Pentatricopeptide repeat containing	hgnc.genegroup:1823	Pentatricopeptide repeat containing	rdfs:label		pubmed:23635806	hgnc.genegroup
B7 family	hgnc.genegroup:1824	B7 family	rdfs:label		pubmed:22488247	hgnc.genegroup
GBP	hgnc.genegroup:1825	Guanylate binding proteins	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Guanylate binding proteins	hgnc.genegroup:1825	Guanylate binding proteins	rdfs:label		pubmed:17266443	hgnc.genegroup
MAPRE	hgnc.genegroup:1826	Microtubule associated protein RP/EB family 	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Microtubule associated protein RP/EB family 	hgnc.genegroup:1826	Microtubule associated protein RP/EB family 	rdfs:label		pubmed:11161807,pubmed:26527684	hgnc.genegroup
PFN	hgnc.genegroup:1827	Profilins	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Profilins	hgnc.genegroup:1827	Profilins	rdfs:label		pubmed:28501628	hgnc.genegroup
SLITRK	hgnc.genegroup:1828	SLIT and NTRK like family	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
SLIT and NTRK like family	hgnc.genegroup:1828	SLIT and NTRK like family	rdfs:label		pubmed:14557068	hgnc.genegroup
TAFA	hgnc.genegroup:1829	TAFA chemokine like family	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
TAFA chemokine like family	hgnc.genegroup:1829	TAFA chemokine like family	rdfs:label		pubmed:15028294	hgnc.genegroup
KCN	hgnc.genegroup:183	Potassium channels	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Potassium channels	hgnc.genegroup:183	Potassium channels	rdfs:label			hgnc.genegroup
TTYH	hgnc.genegroup:1830	Tweety family	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Tweety family	hgnc.genegroup:1830	Tweety family	rdfs:label		pubmed:18577513	hgnc.genegroup
TOR	hgnc.genegroup:1831	Torsins	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Torsins	hgnc.genegroup:1831	Torsins	rdfs:label		pubmed:26592310	hgnc.genegroup
THEM	hgnc.genegroup:1832	Thioesterase superfamily	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Thioesterase superfamily	hgnc.genegroup:1832	Thioesterase superfamily	rdfs:label		pubmed:20846931	hgnc.genegroup
SSX	hgnc.genegroup:1833	SSX family	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
SSX family	hgnc.genegroup:1833	SSX family	rdfs:label		pubmed:21880588	hgnc.genegroup
SPANX family	hgnc.genegroup:1834	SPANX family	rdfs:label		pubmed:14973187	hgnc.genegroup
Small nucleolar RNA protein coding host genes	hgnc.genegroup:1835	Small nucleolar RNA protein coding host genes	rdfs:label		pubmed:19446021,pubmed:28811264,pubmed:29365324,pubmed:30577491	hgnc.genegroup
IGFL	hgnc.genegroup:1836	IGF like family	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
IGF like family	hgnc.genegroup:1836	IGF like family	rdfs:label		pubmed:16890402	hgnc.genegroup
CELA	hgnc.genegroup:1837	Chymotrypsin like elastases	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Chymotrypsin like elastases	hgnc.genegroup:1837	Chymotrypsin like elastases	rdfs:label		pubmed:27459204	hgnc.genegroup
Small nucleolar RNA host genes	hgnc.genegroup:1838	Small nucleolar RNA host genes	rdfs:label		pubmed:17468437,pubmed:8721999	hgnc.genegroup
SNHG	hgnc.genegroup:1839	Small nucleolar RNA non-coding host genes	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Small nucleolar RNA non-coding host genes	hgnc.genegroup:1839	Small nucleolar RNA non-coding host genes	rdfs:label		pubmed:17468437,pubmed:19446021	hgnc.genegroup
SCN	hgnc.genegroup:184	Sodium voltage-gated channels	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Sodium voltage-gated channels	hgnc.genegroup:184	Sodium voltage-gated channels	rdfs:label			hgnc.genegroup
ITIH	hgnc.genegroup:1840	Inter-alpha-trypsin inhibitor heavy chains	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Inter-alpha-trypsin inhibitor heavy chains	hgnc.genegroup:1840	Inter-alpha-trypsin inhibitor heavy chains	rdfs:label			hgnc.genegroup
LGI	hgnc.genegroup:1841	LGI family	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
LGI family	hgnc.genegroup:1841	LGI family	rdfs:label		pubmed:16014869	hgnc.genegroup
NDRG	hgnc.genegroup:1842	NDRG family	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
NDRG family	hgnc.genegroup:1842	NDRG family	rdfs:label		pubmed:20667976	hgnc.genegroup
XAGE	hgnc.genegroup:1844	XAGE family	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
XAGE family	hgnc.genegroup:1844	XAGE family	rdfs:label			hgnc.genegroup
GAGE	hgnc.genegroup:1845	GAGE family	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
GAGE family	hgnc.genegroup:1845	GAGE family	rdfs:label			hgnc.genegroup
PAGE	hgnc.genegroup:1846	PAGE family	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
PAGE family	hgnc.genegroup:1846	PAGE family	rdfs:label			hgnc.genegroup
SAGE	hgnc.genegroup:1847	SAGE family	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
SAGE family	hgnc.genegroup:1847	SAGE family	rdfs:label			hgnc.genegroup
BAGE	hgnc.genegroup:1848	BAGE family	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
BAGE family	hgnc.genegroup:1848	BAGE family	rdfs:label			hgnc.genegroup
CT45	hgnc.genegroup:1849	CT antigen family 45	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
CT antigen family 45	hgnc.genegroup:1849	CT antigen family 45	rdfs:label			hgnc.genegroup
SCNN	hgnc.genegroup:185	Sodium channels epithelial	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Sodium channels epithelial	hgnc.genegroup:185	Sodium channels epithelial	rdfs:label		pubmed:26772908	hgnc.genegroup
CT47	hgnc.genegroup:1850	CT antigen family 47	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
CT antigen family 47	hgnc.genegroup:1850	CT antigen family 47	rdfs:label			hgnc.genegroup
CSAG	hgnc.genegroup:1851	CSAG family	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
CSAG family	hgnc.genegroup:1851	CSAG family	rdfs:label			hgnc.genegroup
Mitochondrial iron-sulfur assembly components	hgnc.genegroup:1853	Mitochondrial iron-sulfur assembly components	rdfs:label		pubmed:30030362	hgnc.genegroup
Iron-sulfur assembly components	hgnc.genegroup:1854	Iron-sulfur assembly components	rdfs:label			hgnc.genegroup
Nectins and nectin-like molecules	hgnc.genegroup:1855	Nectins and nectin-like molecules	rdfs:label		pubmed:25733141	hgnc.genegroup
Golgin related	hgnc.genegroup:1856	Golgin related	rdfs:label			hgnc.genegroup
Tim17 family	hgnc.genegroup:1857	Tim17 family	rdfs:label		pubmed:27760563	hgnc.genegroup
MIR1302	hgnc.genegroup:1858	MicroRNA MIR1302 family	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
MicroRNA MIR1302 family	hgnc.genegroup:1858	MicroRNA MIR1302 family	rdfs:label		pubmed:21067568	hgnc.genegroup
MIR1184	hgnc.genegroup:1859	MicroRNA MIR1184 family	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
MicroRNA MIR1184 family	hgnc.genegroup:1859	MicroRNA MIR1184 family	rdfs:label		pubmed:27265125	hgnc.genegroup
CATSPER	hgnc.genegroup:186	Cation channels sperm associated	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Cation channels sperm associated	hgnc.genegroup:186	Cation channels sperm associated	rdfs:label			hgnc.genegroup
MIR1233	hgnc.genegroup:1860	MicroRNA MIR1233 family	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
MicroRNA MIR1233 family	hgnc.genegroup:1860	MicroRNA MIR1233 family	rdfs:label		pubmed:23402294	hgnc.genegroup
MIR1244	hgnc.genegroup:1861	MicroRNA MIR1244 family	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
MicroRNA MIR1244 family	hgnc.genegroup:1861	MicroRNA MIR1244 family	rdfs:label		pubmed:26355845	hgnc.genegroup
MIR1285	hgnc.genegroup:1863	MicroRNA MIR1285 family	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
MicroRNA MIR1285 family	hgnc.genegroup:1863	MicroRNA MIR1285 family	rdfs:label		pubmed:24234653	hgnc.genegroup
MIR1289	hgnc.genegroup:1864	MicroRNA MIR1289 family	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
MicroRNA MIR1289 family	hgnc.genegroup:1864	MicroRNA MIR1289 family	rdfs:label		pubmed:23344721	hgnc.genegroup
MIR1972	hgnc.genegroup:1865	MicroRNA MIR1972 family	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
MicroRNA MIR1972 family	hgnc.genegroup:1865	MicroRNA MIR1972 family	rdfs:label			hgnc.genegroup
MIR3118	hgnc.genegroup:1866	MicroRNA MIR3118 family	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
MicroRNA MIR3118 family	hgnc.genegroup:1866	MicroRNA MIR3118 family	rdfs:label			hgnc.genegroup
MIR3156	hgnc.genegroup:1867	MicroRNA MIR3156 family	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
MicroRNA MIR3156 family	hgnc.genegroup:1867	MicroRNA MIR3156 family	rdfs:label			hgnc.genegroup
MIR3179	hgnc.genegroup:1868	MicroRNA MIR3179 family	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
MicroRNA MIR3179 family	hgnc.genegroup:1868	MicroRNA MIR3179 family	rdfs:label			hgnc.genegroup
MIR3180	hgnc.genegroup:1869	MicroRNA MIR3180 family	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
MicroRNA MIR3180 family	hgnc.genegroup:1869	MicroRNA MIR3180 family	rdfs:label			hgnc.genegroup
HRH	hgnc.genegroup:187	Histamine receptors	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Histamine receptors	hgnc.genegroup:187	Histamine receptors	rdfs:label			hgnc.genegroup
MIR3198	hgnc.genegroup:1870	MicroRNA MIR3198 family	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
MicroRNA MIR3198 family	hgnc.genegroup:1870	MicroRNA MIR3198 family	rdfs:label			hgnc.genegroup
MIR3648	hgnc.genegroup:1871	MicroRNA MIR3648 family	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
MicroRNA MIR3648 family	hgnc.genegroup:1871	MicroRNA MIR3648 family	rdfs:label		pubmed:28661420	hgnc.genegroup
MIR3670	hgnc.genegroup:1872	MicroRNA MIR3670 family	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
MicroRNA MIR3670 family	hgnc.genegroup:1872	MicroRNA MIR3670 family	rdfs:label			hgnc.genegroup
MIR3680	hgnc.genegroup:1874	MicroRNA MIR3680 family	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
MicroRNA MIR3680 family	hgnc.genegroup:1874	MicroRNA MIR3680 family	rdfs:label			hgnc.genegroup
NCoR/SMRT transcriptional repression complex subunits	hgnc.genegroup:1875	NCoR/SMRT transcriptional repression complex subunits	rdfs:label		pubmed:21240272,pubmed:23630073,pubmed:29531310	hgnc.genegroup
Signal recognition particle	hgnc.genegroup:1876	Signal recognition particle	rdfs:label		pubmed:12581661,pubmed:23414305	hgnc.genegroup
Low confidence cytoplasmic transfer RNAs	hgnc.genegroup:1877	Low confidence cytoplasmic transfer RNAs	rdfs:label			hgnc.genegroup
TAF	hgnc.genegroup:1878	General transcription factor IID complex subunits	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
General transcription factor IID complex subunits	hgnc.genegroup:1878	General transcription factor IID complex subunits	rdfs:label		pubmed:27007846	hgnc.genegroup
General transcription factor IIIB complex subunits	hgnc.genegroup:1879	General transcription factor IIIB complex subunits	rdfs:label		pubmed:28743884	hgnc.genegroup
TAAR	hgnc.genegroup:188	Trace amine receptors	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Trace amine receptors	hgnc.genegroup:188	Trace amine receptors	rdfs:label		pubmed:19325074	hgnc.genegroup
RUNX	hgnc.genegroup:1880	Runt-related transcription factors	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Runt-related transcription factors	hgnc.genegroup:1880	Runt-related transcription factors	rdfs:label		pubmed:15156174,pubmed:28179276	hgnc.genegroup
IQSEC	hgnc.genegroup:1881	IQSEC ArfGEF family	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
IQSEC ArfGEF family	hgnc.genegroup:1881	IQSEC ArfGEF family	rdfs:label		pubmed:27369185	hgnc.genegroup
MAB21	hgnc.genegroup:1882	MAB21 family	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
MAB21 family	hgnc.genegroup:1882	MAB21 family	rdfs:label			hgnc.genegroup
TXNDC	hgnc.genegroup:1883	Thioredoxin domain containing 	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Thioredoxin domain containing 	hgnc.genegroup:1883	Thioredoxin domain containing 	rdfs:label			hgnc.genegroup
HERC	hgnc.genegroup:1885	HECT and RLD domain containing E3 ubiquitin protein ligases	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
HECT and RLD domain containing E3 ubiquitin protein ligases	hgnc.genegroup:1885	HECT and RLD domain containing E3 ubiquitin protein ligases	rdfs:label		pubmed:15676274	hgnc.genegroup
ATL	hgnc.genegroup:1887	Atlastins	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Atlastins	hgnc.genegroup:1887	Atlastins	rdfs:label		pubmed:30143524	hgnc.genegroup
FBN	hgnc.genegroup:1888	Fibrillins	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Fibrillins	hgnc.genegroup:1888	Fibrillins	rdfs:label		pubmed:22921888	hgnc.genegroup
FLN	hgnc.genegroup:1889	Filamins	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Filamins	hgnc.genegroup:1889	Filamins	rdfs:label		pubmed:11336782	hgnc.genegroup
Chemokine receptors	hgnc.genegroup:189	Chemokine receptors	rdfs:label		pubmed:21295066,pubmed:24218476	hgnc.genegroup
BAG6 complex	hgnc.genegroup:1891	BAG6 complex	rdfs:label		pubmed:23723067,pubmed:24305946,pubmed:29042515	hgnc.genegroup
DPM	hgnc.genegroup:1893	Dolichyl-phosphate mannosyltransferase subunits	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Dolichyl-phosphate mannosyltransferase subunits	hgnc.genegroup:1893	Dolichyl-phosphate mannosyltransferase subunits	rdfs:label		pubmed:10835346	hgnc.genegroup
KDELR	hgnc.genegroup:1894	KDEL endoplasmic reticulum protein retention receptors	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
KDEL endoplasmic reticulum protein retention receptors	hgnc.genegroup:1894	KDEL endoplasmic reticulum protein retention receptors	rdfs:label		pubmed:30428351	hgnc.genegroup
FGF	hgnc.genegroup:1895	Fibroblast growth factor family	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Fibroblast growth factor family	hgnc.genegroup:1895	Fibroblast growth factor family	rdfs:label		pubmed:15475116	hgnc.genegroup
Glycoprotein hormone subunits	hgnc.genegroup:1896	Glycoprotein hormone subunits	rdfs:label		pubmed:12089349	hgnc.genegroup
