subject_id	subject_label	object_id	object_label	predicate_id	mapping_justification
rhea:20985		metacyc.compound:SPHINGOMYELIN-PHOSPHODIESTERASE-D-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:20987		kegg.reaction:R02542		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:20989		metacyc.compound:APYRASE-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:20991		kegg.reaction:R00085		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:20993		metacyc.compound:2.1.1.94-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:20995		kegg.reaction:R05885		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:20997		metacyc.compound:3.5.99.5-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:20999		kegg.reaction:R03887		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21001		metacyc.compound:1.97.1.2-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21003		kegg.reaction:R04297		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21004	(R)-pantolactone + A = 2-dehydropantolactone + AH2	metacyc.compound:1.1.99.27-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21007		kegg.reaction:R03156		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21008	diethyl (2R,3R)-2-methyl-3-hydroxysuccinate + NADP(+) = diethyl 2-methyl-3-oxosuccinate + H(+) + NADPH	metacyc.compound:1.1.1.229-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21011		kegg.reaction:R04387		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21013		metacyc.compound:2.4.1.53-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21015		kegg.reaction:R02717		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21015		kegg.reaction:R06182		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21017		ecocyc:ASPARAGHYD-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21017		reactome:R-HSA-6797627.1		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21017		macie:M0029		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21017		metacyc.compound:ASPARAGHYD-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21019		kegg.reaction:R00485		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21021		ecocyc:CHORISMATE-SYNTHASE-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21021		metacyc.compound:CHORISMATE-SYNTHASE-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21023		kegg.reaction:R01714		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21027		kegg.reaction:R00468		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21027		metacyc.compound:GLYOXYLATE-DEHYDROGENASE-ACYLATING-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21033		metacyc.compound:UDP-GLUCURONOSYLTRANSFERASE-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21035		kegg.reaction:R09428		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21037		reactome:R-HSA-73916.4		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21037		reactome:R-HSA-8848215.3		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21038		reactome:R-HSA-74181.3		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21039		ecocyc:ACETYL-COA-ACETYLTRANSFER-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21039		kegg.reaction:R00238		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21039		metacyc.compound:ACETYL-COA-ACETYLTRANSFER-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21043		kegg.reaction:R07157		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21043		metacyc.compound:1.2.7.4-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21045		metacyc.compound:2.1.1.143-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21047		kegg.reaction:R05776		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21049		metacyc.compound:RXN-8940		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21053		metacyc.compound:1.1.1.269-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21055		kegg.reaction:R05690		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21060	3,4-dichloroaniline + malonyl-CoA = CoA + N-(3,4-dichlorophenyl)malonamate	metacyc.compound:2.3.1.114-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21063		kegg.reaction:R04050		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21067		kegg.reaction:R03915		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21067		metacyc.compound:PRODISULFREDUCT-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21071		kegg.reaction:R00798		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21077		metacyc.compound:1.14.11.3-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21079		kegg.reaction:R01879		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21081		ecocyc:S-ADENMETSYN-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21081		reactome:R-HSA-174391.1		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21081		reactome:R-HSA-5603114.1		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21081		macie:M0009		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21081		metacyc.compound:S-ADENMETSYN-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21083		kegg.reaction:R00177		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21085		metacyc.compound:CHONDROITIN-GLUCURONATE-5-EPIMERASE-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21087		kegg.reaction:R04104		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21088	2-oxoglutarate + a (2R,3R)-dihydroflavonol + O2 = a flavonol + CO2 + H2O + succinate	metacyc.compound:RXN-17679		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21091		kegg.reaction:R07368		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21093		metacyc.compound:2.1.1.120-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21095		kegg.reaction:R04705		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21097		macie:M0054		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21097		macie:M0055		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21099		ecocyc:3-DEHYDROQUINATE-DEHYDRATASE-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21099		kegg.reaction:R03084		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21099		metacyc.compound:3-DEHYDROQUINATE-DEHYDRATASE-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21105		metacyc.compound:1.14.99.38-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21107		kegg.reaction:R07218		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21109		metacyc.compound:4.1.1.72-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21111		kegg.reaction:R03894		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21113		metacyc.compound:3.2.1.47-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21115		kegg.reaction:R03618		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21115		kegg.reaction:R05961		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21119		kegg.reaction:R01555		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21119		metacyc.compound:MALTOSE-PHOSPHORYLASE-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21129		metacyc.compound:RXN3O-178		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21131		kegg.reaction:R04427		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21133		reactome:R-HSA-74258.4		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21133		metacyc.compound:XANTHINE-OXIDASE-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21135		kegg.reaction:R02107		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21139		kegg.reaction:R02396		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21139		metacyc.compound:CARNITINE-O-ACETYLTRANSFERASE-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21141		ecocyc:INOSINEKIN-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21141		metacyc.compound:INOSINEKIN-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21143		kegg.reaction:R01131		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21147		kegg.reaction:R04464		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21147		metacyc.compound:METHELENE-THMPT-OXI-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21149		metacyc.compound:2.4.1.156-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21151		kegg.reaction:R04334		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21153		metacyc.compound:4-HYDROXYPROLINE-EPIMERASE-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21155		kegg.reaction:R03296		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21157		metacyc.compound:PHOSPHOGLYCERATE-PHOSPHATASE-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21159		kegg.reaction:R01748		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21162		reactome:R-HSA-75848.4		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21162		metacyc.compound:ATP-CITRATE-PRO-S--LYASE-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21163		kegg.reaction:R00352		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21165		ecocyc:CARBOXYLESTERASE-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21165		metacyc.compound:CARBOXYLESTERASE-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21167		kegg.reaction:R00630		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21173		ecocyc:1.1.1.264-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21173		metacyc.compound:1.1.1.264-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21173		metacyc.compound:RXN-12107		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21175		kegg.reaction:R05683		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21177		ecocyc:1.1.1.264-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21177		metacyc.compound:1.1.1.264-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21177		metacyc.compound:L-IDONATE-2-DEHYDROGENASE-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21179		kegg.reaction:R05684		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21181		metacyc.compound:2.3.1.72-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21183		kegg.reaction:R04333		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21185		metacyc.compound:2.4.1.83-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21187		kegg.reaction:R01009		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21189		ecocyc:NAD-SYNTH-NH3-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21189		macie:M0200		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21189		metacyc.compound:NAD-SYNTH-NH3-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21191		kegg.reaction:R00189		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21199		ecocyc:HOMOCYSMET-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21199		kegg.reaction:R04405		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21199		metacyc.compound:HOMOCYSMET-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21203		kegg.reaction:R00457		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21203		metacyc.compound:L-LYSINE-AMINOTRANSFERASE-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21207		kegg.reaction:R02114		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21207		metacyc.compound:2.3.1.43-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21209		ecocyc:RXN0-5114		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21209		reactome:R-HSA-977324.2		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21209		metacyc.compound:PSERPHOSPHA-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21209		metacyc.compound:RXN0-5114		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21211		kegg.reaction:R00582		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21217		metacyc.compound:PHOSPHORIBOKINASE-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21219		kegg.reaction:R01050		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21221		metacyc.compound:RXN-8460		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21223		kegg.reaction:R02075		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21224	CDP-choline + sphing-4-enine = CMP + H(+) + sphing-4-enine-phosphocholine	metacyc.compound:2.7.8.10-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21227		kegg.reaction:R01929		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21231		kegg.reaction:R07319		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21231		metacyc.compound:5.1.3.21-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21233		reactome:R-HSA-70899.4		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21233		metacyc.compound:HISTIDINE-AMMONIA-LYASE-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21235		kegg.reaction:R01168		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21237		metacyc.compound:1.14.13.35-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21239		kegg.reaction:R00980		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21243		metacyc.compound:RXN-3701		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21245		metacyc.compound:2.1.1.70-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21247		kegg.reaction:R02982		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21248	a ribonucleoside 5'-triphosphate + RNA(n) = diphosphate + RNA(n+1)	ecocyc:DNA-DIRECTED-RNA-POLYMERASE-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21248	a ribonucleoside 5'-triphosphate + RNA(n) = diphosphate + RNA(n+1)	metacyc.compound:DNA-DIRECTED-RNA-POLYMERASE-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21248	a ribonucleoside 5'-triphosphate + RNA(n) = diphosphate + RNA(n+1)	metacyc.compound:RNA-DIRECTED-RNA-POLYMERASE-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21251		kegg.reaction:R00444		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21255		kegg.reaction:R00298		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21255		metacyc.compound:2-HYDROXYGLUTARATE-DEHYDROGENASE-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21259		ecocyc:2.5.1.19-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21259		kegg.reaction:R03460		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21259		metacyc.compound:2.5.1.19-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21262		ecocyc:1.8.4.14-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21262		metacyc.compound:1.8.4.14-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21263		kegg.reaction:R07608		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21265		ecocyc:GLYCOLATEDEHYDRO-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21265		metacyc.compound:GLYCOLATEDEHYDRO-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21267		kegg.reaction:R00476		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21268	(R)-canadine + 2 NADP(+) = berberine + H(+) + 2 NADPH	metacyc.compound:1.5.1.31-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21271		kegg.reaction:R07169		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21273		ecocyc:GSPSYN-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21275		kegg.reaction:R01917		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21275		metacyc.compound:GSPSYN-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21279		kegg.reaction:R07143		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21279		metacyc.compound:RXN-7971		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21281		metacyc.compound:THIAMIN-OXIDASE-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21283		kegg.reaction:R02132		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21285		reactome:R-HSA-5362518.1		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21285		reactome:R-HSA-5362564.1		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21287		kegg.reaction:R02124		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21287		metacyc.compound:RETINOL-DEHYDROGENASE-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21288	D-glucose + sn-glycerol 3-phosphate = D-glucose 6-phosphate + glycerol	metacyc.compound:2.7.1.142-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21291		kegg.reaction:R00850		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21292	a 1,2-diacyl-sn-glycero-3-phospho-(1D-myo-inositol-4,5-bisphosphate) + ATP = a 1,2-diacyl-sn-glycero-3-phospho-(1D-myo-inositol-3,4,5-trisphosphate) + ADP + H(+)	reactome:R-HSA-109699.4		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21292	a 1,2-diacyl-sn-glycero-3-phospho-(1D-myo-inositol-4,5-bisphosphate) + ATP = a 1,2-diacyl-sn-glycero-3-phospho-(1D-myo-inositol-3,4,5-trisphosphate) + ADP + H(+)	reactome:R-HSA-1226014.1		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21292	a 1,2-diacyl-sn-glycero-3-phospho-(1D-myo-inositol-4,5-bisphosphate) + ATP = a 1,2-diacyl-sn-glycero-3-phospho-(1D-myo-inositol-3,4,5-trisphosphate) + ADP + H(+)	reactome:R-HSA-1250370.3		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21292	a 1,2-diacyl-sn-glycero-3-phospho-(1D-myo-inositol-4,5-bisphosphate) + ATP = a 1,2-diacyl-sn-glycero-3-phospho-(1D-myo-inositol-3,4,5-trisphosphate) + ADP + H(+)	reactome:R-HSA-1250462.2		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21292	a 1,2-diacyl-sn-glycero-3-phospho-(1D-myo-inositol-4,5-bisphosphate) + ATP = a 1,2-diacyl-sn-glycero-3-phospho-(1D-myo-inositol-3,4,5-trisphosphate) + ADP + H(+)	reactome:R-HSA-1306957.2		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21292	a 1,2-diacyl-sn-glycero-3-phospho-(1D-myo-inositol-4,5-bisphosphate) + ATP = a 1,2-diacyl-sn-glycero-3-phospho-(1D-myo-inositol-3,4,5-trisphosphate) + ADP + H(+)	reactome:R-HSA-1306979.2		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21292	a 1,2-diacyl-sn-glycero-3-phospho-(1D-myo-inositol-4,5-bisphosphate) + ATP = a 1,2-diacyl-sn-glycero-3-phospho-(1D-myo-inositol-3,4,5-trisphosphate) + ADP + H(+)	reactome:R-HSA-1433514.3		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21292	a 1,2-diacyl-sn-glycero-3-phospho-(1D-myo-inositol-4,5-bisphosphate) + ATP = a 1,2-diacyl-sn-glycero-3-phospho-(1D-myo-inositol-3,4,5-trisphosphate) + ADP + H(+)	reactome:R-HSA-1676048.2		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21292	a 1,2-diacyl-sn-glycero-3-phospho-(1D-myo-inositol-4,5-bisphosphate) + ATP = a 1,2-diacyl-sn-glycero-3-phospho-(1D-myo-inositol-3,4,5-trisphosphate) + ADP + H(+)	reactome:R-HSA-177939.2		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21292	a 1,2-diacyl-sn-glycero-3-phospho-(1D-myo-inositol-4,5-bisphosphate) + ATP = a 1,2-diacyl-sn-glycero-3-phospho-(1D-myo-inositol-3,4,5-trisphosphate) + ADP + H(+)	reactome:R-HSA-1839091.2		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21292	a 1,2-diacyl-sn-glycero-3-phospho-(1D-myo-inositol-4,5-bisphosphate) + ATP = a 1,2-diacyl-sn-glycero-3-phospho-(1D-myo-inositol-3,4,5-trisphosphate) + ADP + H(+)	reactome:R-HSA-1839107.1		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21292	a 1,2-diacyl-sn-glycero-3-phospho-(1D-myo-inositol-4,5-bisphosphate) + ATP = a 1,2-diacyl-sn-glycero-3-phospho-(1D-myo-inositol-3,4,5-trisphosphate) + ADP + H(+)	reactome:R-HSA-186800.1		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21292	a 1,2-diacyl-sn-glycero-3-phospho-(1D-myo-inositol-4,5-bisphosphate) + ATP = a 1,2-diacyl-sn-glycero-3-phospho-(1D-myo-inositol-3,4,5-trisphosphate) + ADP + H(+)	reactome:R-HSA-198266.4		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21292	a 1,2-diacyl-sn-glycero-3-phospho-(1D-myo-inositol-4,5-bisphosphate) + ATP = a 1,2-diacyl-sn-glycero-3-phospho-(1D-myo-inositol-3,4,5-trisphosphate) + ADP + H(+)	reactome:R-HSA-201510.1		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21292	a 1,2-diacyl-sn-glycero-3-phospho-(1D-myo-inositol-4,5-bisphosphate) + ATP = a 1,2-diacyl-sn-glycero-3-phospho-(1D-myo-inositol-3,4,5-trisphosphate) + ADP + H(+)	reactome:R-HSA-202365.2		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21292	a 1,2-diacyl-sn-glycero-3-phospho-(1D-myo-inositol-4,5-bisphosphate) + ATP = a 1,2-diacyl-sn-glycero-3-phospho-(1D-myo-inositol-3,4,5-trisphosphate) + ADP + H(+)	reactome:R-HSA-2029271.1		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21292	a 1,2-diacyl-sn-glycero-3-phospho-(1D-myo-inositol-4,5-bisphosphate) + ATP = a 1,2-diacyl-sn-glycero-3-phospho-(1D-myo-inositol-3,4,5-trisphosphate) + ADP + H(+)	reactome:R-HSA-2316434.7		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21292	a 1,2-diacyl-sn-glycero-3-phospho-(1D-myo-inositol-4,5-bisphosphate) + ATP = a 1,2-diacyl-sn-glycero-3-phospho-(1D-myo-inositol-3,4,5-trisphosphate) + ADP + H(+)	reactome:R-HSA-2394007.1		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21292	a 1,2-diacyl-sn-glycero-3-phospho-(1D-myo-inositol-4,5-bisphosphate) + ATP = a 1,2-diacyl-sn-glycero-3-phospho-(1D-myo-inositol-3,4,5-trisphosphate) + ADP + H(+)	reactome:R-HSA-2424480.1		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21292	a 1,2-diacyl-sn-glycero-3-phospho-(1D-myo-inositol-4,5-bisphosphate) + ATP = a 1,2-diacyl-sn-glycero-3-phospho-(1D-myo-inositol-3,4,5-trisphosphate) + ADP + H(+)	reactome:R-HSA-2730870.1		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21292	a 1,2-diacyl-sn-glycero-3-phospho-(1D-myo-inositol-4,5-bisphosphate) + ATP = a 1,2-diacyl-sn-glycero-3-phospho-(1D-myo-inositol-3,4,5-trisphosphate) + ADP + H(+)	reactome:R-HSA-389158.1		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21292	a 1,2-diacyl-sn-glycero-3-phospho-(1D-myo-inositol-4,5-bisphosphate) + ATP = a 1,2-diacyl-sn-glycero-3-phospho-(1D-myo-inositol-3,4,5-trisphosphate) + ADP + H(+)	reactome:R-HSA-392300.1		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21292	a 1,2-diacyl-sn-glycero-3-phospho-(1D-myo-inositol-4,5-bisphosphate) + ATP = a 1,2-diacyl-sn-glycero-3-phospho-(1D-myo-inositol-3,4,5-trisphosphate) + ADP + H(+)	reactome:R-HSA-437162.1		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21292	a 1,2-diacyl-sn-glycero-3-phospho-(1D-myo-inositol-4,5-bisphosphate) + ATP = a 1,2-diacyl-sn-glycero-3-phospho-(1D-myo-inositol-3,4,5-trisphosphate) + ADP + H(+)	reactome:R-HSA-5218819.1		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21292	a 1,2-diacyl-sn-glycero-3-phospho-(1D-myo-inositol-4,5-bisphosphate) + ATP = a 1,2-diacyl-sn-glycero-3-phospho-(1D-myo-inositol-3,4,5-trisphosphate) + ADP + H(+)	reactome:R-HSA-5637801.2		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21292	a 1,2-diacyl-sn-glycero-3-phospho-(1D-myo-inositol-4,5-bisphosphate) + ATP = a 1,2-diacyl-sn-glycero-3-phospho-(1D-myo-inositol-3,4,5-trisphosphate) + ADP + H(+)	reactome:R-HSA-5654690.2		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:21292	a 1,2-diacyl-sn-glycero-3-phospho-(1D-myo-inositol-4,5-bisphosphate) + ATP = a 1,2-diacyl-sn-glycero-3-phospho-(1D-myo-inositol-3,4,5-trisphosphate) + ADP + H(+)	reactome:R-HSA-5654692.2		oboinowl:hasDbXref	sempav:UnspecifiedMatching
