subject_id	subject_label	object_id	object_label	predicate_id	mapping_justification
zfin:ZDB-GENE-040426-1053	ttc9c	ncbigene:393235	ttc9c	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1055	sybl1	ncbigene:393236	sybl1	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1056	uap1l1	ncbigene:393264	uap1l1	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1057	yipf5	ncbigene:393265	yipf5	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1059	sh3bgrl3	ncbigene:393248	sh3bgrl3	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1060	golm1	ncbigene:393249	golm1	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1062	imp3	ncbigene:393237	imp3	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1063	ptgesl	ncbigene:799964	ptgesl	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1064	clstn1	ncbigene:777737	clstn1	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1065	cst14a.2	ncbigene:792225	cst14a.2	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1066	mrpl14	ncbigene:394122	mrpl14	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1067	lmcd1	ncbigene:394045	lmcd1	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1068	hps4	ncbigene:393296	hps4	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1069	chuk	ncbigene:393287	chuk	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1071	rpl18a	ncbigene:394035	rpl18a	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1072	usf1	ncbigene:393266	usf1	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1073	rom1b	ncbigene:393989	rom1b	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1074	pelo	ncbigene:394111	pelo	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1075	mfap1	ncbigene:393992	mfap1	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1076	eif3g	ncbigene:393974	eif3g	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1078	zgc:56556	ncbigene:393302	zgc:56556	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1079	ostc	ncbigene:393239	ostc	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1080	map1lc3c	ncbigene:393268	map1lc3c	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1081	mad1l1	ncbigene:393886	mad1l1	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1082	rtraf	ncbigene:393240	rtraf	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1083	bbs5	ncbigene:393269	bbs5	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1084	zgc:56585	ncbigene:393297	zgc:56585	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1086	piga	ncbigene:791759	piga	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1087	arl6ip1	ncbigene:394087	arl6ip1	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1089	zgc:56596	ncbigene:393270	zgc:56596	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1090	rnaseh2b	ncbigene:393241	rnaseh2b	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1091	asns	ncbigene:394138	asns	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1093	ebag9	ncbigene:394069	ebag9	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1094	tra2b	ncbigene:394172	tra2b	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1095	slc25a10b	ncbigene:394147	slc25a10b	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1096	ppil2	ncbigene:393966	ppil2	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1097	maco1a	ncbigene:393289	maco1a	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1099	zgc:56628	ncbigene:393242	zgc:56628	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1100	ociad1	ncbigene:393272	ociad1	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1102	rps21	ncbigene:394166	rps21	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1103	ap2m1b	ncbigene:394001	ap2m1b	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1104	rnf175	ncbigene:393278	rnf175	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1106	srp9	ncbigene:394071	srp9	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1108	vps26a	ncbigene:393881	vps26a	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1109	eif1b	ncbigene:393273	eif1b	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1110	strap	ncbigene:393274	strap	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1112	snrpe	ncbigene:393979	snrpe	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1113	phc2b	ncbigene:394177	phc2b	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1114	znhit3	ncbigene:393243	znhit3	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1115	pde10a	ncbigene:394077	pde10a	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1116	sbds	ncbigene:394096	sbds	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1117	gbgt1l1	ncbigene:393300	gbgt1l1	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1118	cwc27	ncbigene:394078	cwc27	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1119	ap1s1	ncbigene:393279	ap1s1	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1120	ankrd22	ncbigene:393244	ankrd22	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1121	nuf2	ncbigene:393280	nuf2	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1122	dnajb6b	ncbigene:393275	dnajb6b	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1123	tspan31	ncbigene:393251	tspan31	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1124	ndufa6	ncbigene:393943	ndufa6	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1125	fbxo30b	ncbigene:393404	fbxo30b	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1126	zgc:63470	ncbigene:393420	zgc:63470	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1127	tmem30c	ncbigene:393568	tmem30c	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1128	pik3cd	ncbigene:394174	pik3cd	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1129	itga9	ncbigene:394012	itga9	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1130	chad	ncbigene:394038	chad	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1131	phactr4b	ncbigene:393643	phactr4b	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1132	ranbp3a	ncbigene:394115	ranbp3a	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1133	etnppl	ncbigene:393421	etnppl	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1134	zbtb7b	ncbigene:393602	zbtb7b	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1135	efna1a	ncbigene:393569	efna1a	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1136	stk10	ncbigene:394108	stk10	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1137	irf6	ncbigene:393570	irf6	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1138	myof	ncbigene:393849	myof	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1139	stoml2	ncbigene:394006	stoml2	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1140	camkvb	ncbigene:393422	camkvb	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1142	cxxc1a	ncbigene:393571	cxxc1a	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1143	atp6v1aa	ncbigene:394110	atp6v1aa	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1144	dhx38	ncbigene:393850	dhx38	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1146	traf3ip1	ncbigene:393572	traf3ip1	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1147	palm1b	ncbigene:393573	palm1b	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1148	vti1b	ncbigene:394011	vti1b	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1149	atg13	ncbigene:393405	atg13	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1150	ints6l	ncbigene:393406	ints6l	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1151	xpnpep2	ncbigene:394007	xpnpep2	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1152	asl	ncbigene:393423	asl	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1153	dnajc24	ncbigene:393424	dnajc24	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1154	cep63	ncbigene:393574	cep63	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1156	enpp2	ncbigene:100332039	enpp2	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1157	slc39a10	ncbigene:393644	slc39a10	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1158	ptpn11b	ncbigene:393426	ptpn11b	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1159	ubtfl	ncbigene:393978	ubtfl	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1160	exoc2	ncbigene:100004870	exoc2	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1162	cisd1	ncbigene:393577	cisd1	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1163	ufl1	ncbigene:393578	ufl1	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1164	cnot4b	ncbigene:394144	cnot4b	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1165	adh5l	ncbigene:393427	adh5l	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1166	znf800b	ncbigene:393408	znf800b	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1167	tmem185	ncbigene:393409	tmem185	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1168	mpv17	ncbigene:394140	mpv17	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1169	gpsm2	ncbigene:393410	gpsm2	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1171	plppr2a	ncbigene:393428	plppr2a	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1172	slc25a1a	ncbigene:393579	slc25a1a	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1173	pacc1	ncbigene:393429	pacc1	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1174	tube1	ncbigene:393960	tube1	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1175	zgc:63587	ncbigene:393431	zgc:63587	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1176	gps2	ncbigene:393948	gps2	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1177	pcolce2b	ncbigene:393432	pcolce2b	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1178	prkcbb	ncbigene:393953	prkcbb	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1179	aldh4a1	ncbigene:394133	aldh4a1	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1180	nup98	ncbigene:777756	nup98	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1181	foxl1	ncbigene:393959	foxl1	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1182	swap70a	ncbigene:393645	swap70a	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1183	srm	ncbigene:394009	srm	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1184	cyp46a1.2	ncbigene:393433	cyp46a1.2	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1185	klhl24b	ncbigene:393412	klhl24b	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1187	fam91a1	ncbigene:393413	fam91a1	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1188	maco1b	ncbigene:393435	maco1b	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1189	aqr	ncbigene:393436	aqr	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1191	bco1l	ncbigene:393580	bco1l	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1192	tbl1xr1b	ncbigene:393581	tbl1xr1b	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1195	dop1b	ncbigene:393582	dop1b	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1196	ptpn2a	ncbigene:393438	ptpn2a	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1197	tbc1d5	ncbigene:393583	tbc1d5	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1198	stimate	ncbigene:393439	stimate	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1199	eif1ad	ncbigene:393440	eif1ad	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1200	hacd3	ncbigene:393441	hacd3	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1201	rasl12	ncbigene:393366	rasl12	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1202	coro6	ncbigene:393367	coro6	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1203	xrn1	ncbigene:394008	xrn1	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1205	xpa	ncbigene:393443	xpa	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1206	pygmb	ncbigene:393444	pygmb	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1207	rab14l	ncbigene:393656	rab14l	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1208	mtmr4	ncbigene:393584	mtmr4	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1210	cep89	ncbigene:393852	cep89	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1211	ube3c	ncbigene:393445	ube3c	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1212	ralgps2	ncbigene:393446	ralgps2	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1213	slc35d1b	ncbigene:393447	slc35d1b	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1214	cdc14aa	ncbigene:394124	cdc14aa	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1215	fbxo30a	ncbigene:100001417	fbxo30a	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1216	pigb	ncbigene:393448	pigb	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1218	zmynd10	ncbigene:393368	zmynd10	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1219	usp20	ncbigene:393962	usp20	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1220	ypel5	ncbigene:100332089	ypel5	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1221	hsc70	ncbigene:393586	hsc70	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1223	ascc2	ncbigene:393414	ascc2	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1224	cyp46a1.4	ncbigene:393451	cyp46a1.4	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1225	rxfp2a	ncbigene:792884	rxfp2a	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1226	eif2d	ncbigene:394137	eif2d	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1227	lrfn1	ncbigene:393587	lrfn1	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1229	arhgap4a	ncbigene:393416	arhgap4a	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1230	dync2li1	ncbigene:393452	dync2li1	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1231	sord	ncbigene:570613	sord	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1232	tmem218	ncbigene:393369	tmem218	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1233	znf507	ncbigene:393453	znf507	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1235	vps4b	ncbigene:393880	vps4b	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1236	pdcd2	ncbigene:393370	pdcd2	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1237	golga1	ncbigene:393811	golga1	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1238	dnajc5gb	ncbigene:393371	dnajc5gb	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1239	hao2	ncbigene:393455	hao2	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1240	mvb12a	ncbigene:393456	mvb12a	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1241	slc33a1	ncbigene:394083	slc33a1	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1242	hpcal1	ncbigene:394139	hpcal1	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1243	gys1	ncbigene:394155	gys1	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1244	rars2	ncbigene:393589	rars2	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1245	pgm1	ncbigene:394000	pgm1	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1246	def6a	ncbigene:394015	def6a	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1247	lratd1	ncbigene:393590	lratd1	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1248	zgpat	ncbigene:393457	zgpat	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1249	armh3	ncbigene:393591	armh3	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1250	slc25a39	ncbigene:393458	slc25a39	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1251	calub	ncbigene:394057	calub	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1252	plekha3	ncbigene:394182	plekha3	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1253	tbc1d23	ncbigene:798995	tbc1d23	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1254	ldlrb	ncbigene:393460	ldlrb	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1255	zfpl1	ncbigene:393646	zfpl1	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1256	papolg	ncbigene:393593	papolg	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1257	bcas3	ncbigene:393594	bcas3	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1259	ddx39b	ncbigene:393917	ddx39b	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1260	dus3l	ncbigene:393647	dus3l	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1261	nt5e	ncbigene:393906	nt5e	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1262	aldh2.1	ncbigene:393462	aldh2.1	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1263	capn1a	ncbigene:393417	capn1a	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1264	wdr46	ncbigene:393596	wdr46	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1265	tbc1d19	ncbigene:393463	tbc1d19	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1266	eif3ja	ncbigene:394189	eif3ja	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1267	tmem68	ncbigene:393464	tmem68	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1268	msi2b	ncbigene:394084	msi2b	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1270	alg9	ncbigene:393598	alg9	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1271	ppp1r8b	ncbigene:799896	ppp1r8b	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1272	ddb1	ncbigene:393599	ddb1	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1273	hyi	ncbigene:393305	hyi	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1274	sox4b	ncbigene:393875	sox4b	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1275	foxm1	ncbigene:394072	foxm1	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1276	med18	ncbigene:393306	med18	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1277	rnf11a	ncbigene:393996	rnf11a	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1278	zgc:63863	ncbigene:393372	zgc:63863	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1279	dctn2	ncbigene:394141	dctn2	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1280	maff	ncbigene:393307	maff	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1281	arpp19a	ncbigene:393603	arpp19a	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1282	six6a	ncbigene:394080	six6a	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1283	riox2	ncbigene:393308	riox2	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1284	ap4b1	ncbigene:393309	ap4b1	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1285	tspan12	ncbigene:394127	tspan12	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1286	zgc:63882	ncbigene:393373	zgc:63882	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1287	bysl	ncbigene:394081	bysl	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1288	chordc1b	ncbigene:393310	chordc1b	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1289	plekhf1	ncbigene:393311	plekhf1	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1290	slc25a27	ncbigene:393312	slc25a27	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040426-1291	ube2nb	ncbigene:393313	ube2nb	oboinowl:hasDbXref	sempav:UnspecifiedMatching
